split,scenario_id,net_id,demand_node,truth,sigma,pred_surrogate_ensemble,pred_surrogate_single,pred_mlp_no_message_passing,pred_tabular_gbt,pred_tabular_gbt_l1,pred_tabular_ridge,pred_retrieval_knn,pred_topology_heuristic,pred_constant_zero,pred_constant_train_mean
train,144,0,52,0,0.085856,0.0104911,0.00990368,0.00539624,0,0,0.0442709,6.15975e-06,0.0363253,0,0.0127829
train,144,0,53,0,0.0268802,0.00372346,0.00331775,0.00539122,0.000569924,0,0,0,0.0363253,0,0.0127829
train,146,0,46,0,0.0268886,0.00372436,0.00332006,0.00539076,0,0,0.00816096,0,0.0113249,0,0.0127829
train,146,0,47,0,0.0268497,0.00371816,0.00329343,0.00539208,0.000197751,0,0.00728631,0,0.0113249,0,0.0127829
train,146,0,48,0,0.0661296,0.00753035,0.00751939,0.00539435,0,0,0.0404152,0,0.0113249,0,0.0127829
train,146,0,49,0,0.0698476,0.00797925,0.00768213,0.00539255,0.028379,0,0.032235,0,0.0113249,0,0.0127829
train,146,0,50,0,0.0268404,0.00372137,0.00330316,0.00539141,0,0,0.00568815,0,0.0113249,0,0.0127829
train,146,0,51,0,0.0551075,0.00615468,0.00597544,0.0053936,0.017752,0,0.0302544,0,0.0113249,0,0.0127829
train,146,0,52,0,0.085856,0.0104911,0.00990368,0.00539624,0.015741,0,0.0511015,2.16862e-07,0.0113249,0,0.0127829
train,146,0,53,0,0.0268802,0.00372346,0.00331775,0.00539122,0,0,0,0,0.0113249,0,0.0127829
train,147,0,46,0,0.0270102,0.00375944,0.00330735,0.00539076,0.0039289,0,0.0351086,0,0.0278474,0,0.0127829
train,147,0,47,0,0.0788727,0.0106615,0.00779241,0.0129264,0.000588339,0,6.82445e-05,2.78935e-09,0.0278474,0,0.0127829
train,147,0,48,0,0.0962204,0.0124897,0.00942004,0.00539435,0,0,0.0673628,1.45574e-07,0.0278474,0,0.0127829
train,147,0,49,0,0.181729,0.0436754,0.0394976,0.0133234,0,0,0.0250169,5.18928e-08,0.0278474,0,0.0127829
train,147,0,50,0,0.0778107,0.0104931,0.00796784,0.0129905,0,0,0,2.55541e-09,0.0278474,0,0.0127829
train,147,0,51,0,0.123131,0.0202308,0.0222091,0.0053936,0,0,0.057202,1.14415e-07,0.0278474,0,0.0127829
train,147,0,52,0,0.351502,0.185878,0.232507,0.00539624,0.0855426,0,0.0780491,6.02614e-07,0.0278474,0,0.0127829
train,147,0,53,0,0.0696727,0.00935075,0.00666747,0.0128185,0.00395922,0,0,0,0.0278474,0,0.0127829
train,152,0,46,0,0.0268886,0.00372436,0.00332006,0.00539076,0,0,0.0147168,0,0.0113249,0,0.0127829
train,152,0,47,0,0.0268497,0.00371816,0.00329343,0.00539208,0.00049311,0,0.0138421,0,0.0113249,0,0.0127829
train,152,0,48,0,0.0661296,0.00753035,0.00751939,0.00539435,0,0,0.046971,0,0.0113249,0,0.0127829
train,152,0,49,0,0.0698476,0.00797925,0.00768213,0.00539255,0.0184889,0,0.0387908,0,0.0113249,0,0.0127829
train,152,0,50,0,0.0268404,0.00372137,0.00330316,0.00539141,0.000114408,0,0.012244,0,0.0113249,0,0.0127829
train,152,0,51,0,0.0551075,0.00615468,0.00597544,0.0053936,0.0117954,0,0.0368102,0,0.0113249,0,0.0127829
train,152,0,52,0,0.085856,0.0104911,0.00990368,0.00539624,0,0,0.0576573,0,0.0113249,0,0.0127829
train,152,0,53,0,0.0268802,0.00372346,0.00331775,0.00539122,0.000334231,0,0.0024271,0,0.0113249,0,0.0127829
train,155,0,46,0,0.0269073,0.00372823,0.0033197,0.00539076,0.00602872,0,0.00117853,0,0.0113615,0,0.0127829
train,155,0,47,0,0.0268491,0.00371733,0.00329335,0.00539208,0.00611798,0,0.00030389,0,0.0113615,0,0.0127829
train,155,0,48,0,0.0661271,0.00753006,0.00751872,0.00539435,0.0151803,0,0.0334327,0,0.0113615,0,0.0127829
train,155,0,49,0,0.0698452,0.00797905,0.00767964,0.00539255,0.0429239,0,0.0252525,0,0.0113615,0,0.0127829
train,155,0,50,0,0.0268404,0.00371985,0.00330337,0.00539141,0.00587011,0,0,0,0.0113615,0,0.0127829
train,155,0,51,0,0.0551004,0.00615422,0.00597368,0.0053936,0.0322574,0,0.0232719,0,0.0113615,0,0.0127829
train,155,0,52,0,0.0858894,0.0104941,0.00989783,0.00539624,0.0636725,0,0.0441191,0,0.0113615,0,0.0127829
train,155,0,53,0,0.0268766,0.00372397,0.00331823,0.00539122,0.00608895,0,0,0,0.0113615,0,0.0127829
train,156,0,46,0,0.0268886,0.00372436,0.00332006,0.00539076,0.000242338,0,0.00362029,0,0,0,0.0127829
train,156,0,47,0,0.0268497,0.00371816,0.00329343,0.00539208,0,0,0.00274565,0,0,0,0.0127829
train,156,0,48,0,0.0661296,0.00753035,0.00751939,0.00539435,0,0,0.0358745,0,0,0,0.0127829
train,156,0,49,0,0.0698476,0.00797925,0.00768213,0.00539255,0.0132628,0,0.0276943,0,0,0,0.0127829
train,156,0,50,0,0.0268404,0.00372137,0.00330316,0.00539141,0,0,0.00114749,0,0,0,0.0127829
train,156,0,51,0,0.0551075,0.00615468,0.00597544,0.0053936,0.00302056,0,0.0257137,0,0,0,0.0127829
train,156,0,52,0,0.085856,0.0104911,0.00990368,0.00539624,0.0138341,0,0.0465608,0,0,0,0.0127829
train,156,0,53,0,0.0268802,0.00372346,0.00331775,0.00539122,0,0,0,0,0,0,0.0127829
train,159,0,46,0,0.0268886,0.00372436,0.00332006,0.00539076,0.00121144,0,0.014089,0,0.00673308,0,0.0127829
train,159,0,47,0,0.0268497,0.00371816,0.00329343,0.00539208,0,0,0.0132144,0,0.00673308,0,0.0127829
train,159,0,48,0,0.0661296,0.00753035,0.00751939,0.00539435,0,0,0.0463432,0,0.00673308,0,0.0127829
train,159,0,49,0,0.0698476,0.00797925,0.00768213,0.00539255,0.0535021,0,0.038163,0,0.00673308,0,0.0127829
train,159,0,50,0,0.0268404,0.00372137,0.00330316,0.00539141,0.00123296,0,0.0116162,0,0.00673308,0,0.0127829
train,159,0,51,0,0.0551075,0.00615468,0.00597544,0.0053936,0.011897,0,0.0361824,0,0.00673308,0,0.0127829
train,159,0,52,0,0.085856,0.0104911,0.00990368,0.00539624,0.0462841,0,0.0570295,0,0,0,0.0127829
train,159,0,53,0,0.0268802,0.00372346,0.00331775,0.00539122,0,0,0.00179934,0,0.00673308,0,0.0127829
train,161,0,46,0,0.0268886,0.00372436,0.00332006,0.00539076,0.00422942,0,0.0146326,0.000109266,0.0363253,0,0.0127829
train,161,0,47,0,0.0268497,0.00371816,0.00329343,0.00539208,0.000790645,0,0.0137579,8.88687e-05,0.0363253,0,0.0127829
train,161,0,48,0.0068184,0.0661296,0.00753035,0.00751939,0.00539435,0.0161227,0,0.0468868,0.00680867,0.0363253,0,0.0127829
train,161,0,49,0.0444137,0.0698476,0.00797925,0.00768213,0.00539255,0.0268175,0,0.0387066,0.0438757,0.0363253,0,0.0127829
train,161,0,50,0,0.0268404,0.00372137,0.00330316,0.00539141,0.00162628,0,0.0121598,8.20271e-05,0.0363253,0,0.0127829
train,161,0,51,0.00157081,0.0551075,0.00615468,0.00597544,0.0053936,0.0294315,0,0.036726,0.00166221,0.0363253,0,0.0127829
train,161,0,52,0,0.085856,0.0104911,0.00990368,0.00539624,0.023625,0,0.0575731,7.80894e-05,0.0363253,0,0.0127829
train,161,0,53,0,0.0268802,0.00372346,0.00331775,0.00539122,0.000981942,0,0.00234292,1.44921e-06,0.0363253,0,0.0127829
train,162,0,46,0,0.0269087,0.00372847,0.00332177,0.00539076,0.000591451,0,0.0121094,1.27911e-05,0.00688728,0,0.0127829
train,162,0,47,0,0.0268471,0.00371743,0.00329377,0.00539208,0.00158103,0,0.0112348,1.00422e-05,0.00688728,0,0.0127829
train,162,0,48,0.00686198,0.0716548,0.00819324,0.0079131,0.00539435,0,0,0.0443636,0.00677393,0.00688728,0,0.0127829
train,162,0,49,0.00147952,0.0734399,0.00850524,0.00805499,0.00539255,0.012698,0,0.0361834,0.0014741,0.00688728,0,0.0127829
train,162,0,50,0,0.0268409,0.00372027,0.0033046,0.00539141,0.00087311,0,0.00963663,9.4989e-06,0.00688728,0,0.0127829
train,162,0,51,0,0.0554577,0.00619341,0.00602609,0.0053936,0.00940345,0,0.0342028,1.9801e-05,0.00688728,0,0.0127829
train,162,0,52,0,0.085856,0.0104911,0.00990368,0.00539624,0.000119903,0,0.05505,2.07287e-05,0,0,0.0127829
train,162,0,53,0,0.0268803,0.00372439,0.00332005,0.00539122,0.00102615,0,0,8.98765e-06,0.00688728,0,0.0127829
train,163,0,46,0,0.0268895,0.00372453,0.00332002,0.00539076,0.00302236,0,0.0384198,0.00126774,0.0328283,0,0.0127829
train,163,0,47,0,0.0268493,0.00371795,0.00329349,0.00539208,0.00315969,0,0.0375452,0.00134742,0.0328283,0,0.0127829
train,163,0,48,0,0.0661592,0.00753343,0.00752281,0.00539435,0.218319,0,0.070674,0.00310669,0.0328283,0,0.0127829
train,163,0,49,0.559014,0.0704918,0.00805152,0.00780421,0.00539255,0.327079,0,0.0624938,0.554201,0.0328283,0,0.0127829
train,163,0,50,0,0.02684,0.00372105,0.0033031,0.00539141,0.00415928,0,0.035947,0.00131464,0.0328283,0,0.0127829
train,163,0,51,0.158487,0.0552793,0.00617312,0.00599733,0.0053936,0.253939,0,0.0605132,0.1576,0.0328283,0,0.0127829
train,163,0,52,0.602071,0.0878958,0.0107515,0.0101101,0.00539624,0.377435,0,0.0813603,0.598089,0.0328283,0,0.0127829
train,163,0,53,0,0.0268783,0.00372344,0.0033176,0.00539122,0.00135248,0,0.0261301,0.000178491,0.0328283,0,0.0127829
train,164,0,46,0,0.0268886,0.00372437,0.00332006,0.00539076,0,0,0,0,0.00483371,0,0.0127829
train,164,0,47,0,0.0268497,0.00371816,0.00329343,0.00539208,0,0,0,0,0.00483371,0,0.0127829
train,164,0,48,0,0.0661238,0.00752971,0.00751951,0.00539435,0.000992119,0,0.0229154,0,0.00483371,0,0.0127829
train,164,0,49,0,0.0698452,0.00797898,0.00768192,0.00539255,0.00469248,0,0.0147352,0,0.00483371,0,0.0127829
train,164,0,50,0,0.0268404,0.00372137,0.00330316,0.00539141,0,0,0,0,0.00483371,0,0.0127829
train,164,0,51,0,0.0551052,0.00615445,0.00597533,0.0053936,0.00874942,0,0.0127546,0,0.00483371,0,0.0127829
train,164,0,52,0,0.085856,0.0104911,0.00990368,0.00539624,0,0,0.0336018,0,0,0,0.0127829
train,164,0,53,0,0.0268802,0.00372346,0.00331775,0.00539122,0.00060638,0,0,0,0.00483371,0,0.0127829
train,165,0,46,0,0.0268886,0.00372436,0.00332006,0.00539076,0,0,0.0122993,0,0,0,0.0127829
train,165,0,47,0,0.0268497,0.00371816,0.00329343,0.00539208,0.000354526,0,0.0114246,0,0,0,0.0127829
train,165,0,48,0,0.0661296,0.00753035,0.00751939,0.00539435,0,0,0.0445535,0,0,0,0.0127829
train,165,0,49,0,0.0698476,0.00797925,0.00768213,0.00539255,0.0125224,0,0.0363733,0,0,0,0.0127829
train,165,0,50,0,0.0268404,0.00372137,0.00330316,0.00539141,0,0,0.00982647,0,0,0,0.0127829
train,165,0,51,0,0.0551075,0.00615468,0.00597544,0.0053936,0,0,0.0343927,0,0,0,0.0127829
train,165,0,52,0,0.085856,0.0104911,0.00990368,0.00539624,0,0,0.0552398,0,0,0,0.0127829
train,165,0,53,0,0.0268802,0.00372346,0.00331775,0.00539122,0,0,9.61591e-06,0,0,0,0.0127829
train,166,0,46,0,0.0268889,0.00372449,0.00332007,0.00539076,0.00253475,0,0.0237027,0.00048684,0.0404694,0,0.0127829
train,166,0,47,0,0.0268495,0.00371808,0.00329343,0.00539208,0.00314021,0,0.0228281,0.000688038,0.0404694,0,0.0127829
train,166,0,48,0.107445,0.0663184,0.00754996,0.00751655,0.00539435,0.0964978,0,0.055957,0.106446,0.0404694,0,0.0127829
train,166,0,49,0.0740223,0.0699614,0.00799323,0.0076771,0.00539255,0.0888134,0,0.0477768,0.0735672,0.0404694,0,0.0127829
train,166,0,50,0,0.0268403,0.00372129,0.00330316,0.00539141,0.00221492,0,0.0212299,0.000422699,0.0404694,0,0.0127829
train,166,0,51,0.128989,0.0551978,0.00616388,0.00597348,0.0053936,0.093238,0,0.0457961,0.12744,0.0404694,0,0.0127829
train,166,0,52,0,0.0862224,0.0105327,0.00989608,0.00539624,0.0663244,0,0.0666433,0.000553456,0.0404694,0,0.0127829
train,166,0,53,0,0.0268793,0.00372352,0.00331773,0.00539122,0.00161166,0,0.0114131,0.00034214,0.0404694,0,0.0127829
train,169,0,46,0,0.0270174,0.00376064,0.00330693,0.00539076,0,0,0.0483854,0,0.0278474,0,0.0127829
train,169,0,47,0,0.0872045,0.0119263,0.00973494,0.013268,0.00560945,0,0.118291,0,0.0278474,0,0.0127829
train,169,0,48,0,0.0977145,0.0128108,0.00958535,0.00539435,0.154345,0,0.0806396,6.32231e-07,0.0278474,0,0.0127829
train,169,0,49,0.402073,0.189517,0.045798,0.0429474,0.0135392,0.361874,0,0.143239,0.402072,0.0278474,0,0.0127829
train,169,0,50,0,0.0868165,0.0118458,0.0100193,0.0133231,0.00314447,0,0.116693,0.00072574,0.0278474,0,0.0127829
train,169,0,51,0.127547,0.124562,0.0206601,0.0228374,0.0053936,0.157742,0,0.0704788,0.127547,0.0278474,0,0.0127829
train,169,0,52,0.527096,0.352052,0.185662,0.230399,0.00539624,0.42339,0,0.0913259,0.527095,0.0278474,0,0.0127829
train,169,0,53,0,0.0801298,0.0109466,0.00819911,0.0132157,0,0,0.106876,0,0.0278474,0,0.0127829
train,170,0,46,0,0.0275376,0.00388109,0.00330667,0.00539076,0.00971923,0,0.0529176,5.87034e-07,0.0328283,0,0.0127829
train,170,0,47,0,0.0272292,0.00382886,0.00333791,0.00539208,0.00350397,0,0.052043,1.71639e-07,0.0328283,0,0.0127829
train,170,0,48,0,0.0718484,0.00821775,0.00801343,0.00539435,0.161126,0,0.0851718,9.01955e-07,0.0328283,0,0.0127829
train,170,0,49,0.555496,0.179841,0.0470112,0.0625202,0.00539255,0.377748,0,0.0769916,0.555495,0.0328283,0,0.0127829
train,170,0,50,0,0.0271534,0.00381011,0.00330382,0.00539141,0.00927135,0,0.0504448,0,0.0328283,0,0.0127829
train,170,0,51,0.314195,0.0992496,0.0133064,0.0131082,0.0053936,0.255361,0,0.075011,0.314195,0.0328283,0,0.0127829
train,170,0,52,0.365697,0.0878019,0.0107391,0.0100905,0.00539624,0.313111,0,0.0958582,0.365696,0.0328283,0,0.0127829
train,170,0,53,0,0.0269465,0.00380358,0.0033363,0.00539122,0,0,0.040628,0,0.0328283,0,0.0127829
train,171,0,46,0,0.0268917,0.00372479,0.00332203,0.00539076,0.000561016,0,0.0101329,1.69392e-10,0.00596506,0,0.0127829
train,171,0,47,0,0.0268468,0.00371762,0.0032938,0.00539208,0.00148285,0,0.00925827,1.02328e-06,0.00596506,0,0.0127829
train,171,0,48,0,0.0965717,0.0126564,0.0084829,0.00539435,0.0402947,0,0.0423871,3.02806e-10,0.00596506,0,0.0127829
train,171,0,49,0,0.0734674,0.00850643,0.00806607,0.00539255,0.0158463,0,0.0342069,7.51887e-07,0.00596506,0,0.0127829
train,171,0,50,0,0.0268405,0.00372103,0.0033044,0.00539141,0.00127379,0,0.00766011,1.1054e-06,0.00596506,0,0.0127829
train,171,0,51,0.000683094,0.0580802,0.00642866,0.00615665,0.0053936,0.0356121,0,0.0322263,0.000676326,0.00596506,0,0.0127829
train,171,0,52,0,0.085856,0.0104911,0.00990368,0.00539624,0,0,0.0530735,8.64963e-07,0,0,0.0127829
train,171,0,53,0,0.0268821,0.00372407,0.00332006,0.00539122,6.78101e-05,0,0,6.30388e-07,0.00596506,0,0.0127829
train,172,0,46,0,0.0844804,0.0104173,0.00722439,0.0135569,0,0,0.168542,2.58801e-07,0.0404694,0,0.0127829
train,172,0,47,0,0.0269714,0.00375156,0.00330156,0.00539208,0.00218266,0,0.0617358,0,0.0404694,0,0.0127829
train,172,0,48,0.406273,0.235394,0.0671685,0.0649569,0.0135451,0.417239,0,0.200796,0.406272,0.0404694,0,0.0127829
train,172,0,49,0.412702,0.158251,0.0340053,0.0631991,0.00539255,0.459738,0,0.0866845,0.412702,0.0404694,0,0.0127829
train,172,0,50,0,0.0269317,0.00374691,0.00329006,0.00539141,0.00177994,0,0.0601376,0,0.0404694,0,0.0127829
train,172,0,51,0.62689,0.208469,0.0528438,0.0590053,0.0134811,0.601656,0,0.190635,0.62689,0.0404694,0,0.0127829
train,172,0,52,0.331138,0.191645,0.0520416,0.107204,0.00539624,0.403319,0,0.105551,0.331138,0.0404694,0,0.0127829
train,172,0,53,0,0.0268807,0.00375531,0.00332245,0.00539122,0,0,0.0503208,0,0.0404694,0,0.0127829
train,174,0,46,0,0.0268886,0.00372437,0.00332006,0.00539076,0.00274577,0,0,0,0.00115585,0,0.0127829
train,174,0,47,0,0.0268497,0.00371817,0.00329343,0.00539208,0.00072423,0,0,0,0.00115585,0,0.0127829
train,174,0,48,0,0.0661246,0.00752981,0.00751951,0.00539435,0,0,0.0266134,0,0.00115585,0,0.0127829
train,174,0,49,0,0.0698456,0.00797902,0.00768195,0.00539255,0.00324166,0,0.0184332,0,0.00115585,0,0.0127829
train,174,0,50,0,0.0268404,0.00372137,0.00330316,0.00539141,0.000745917,0,0,0,0.00115585,0,0.0127829
train,174,0,51,0,0.0551057,0.00615449,0.00597538,0.0053936,0.00691253,0,0.0164526,0,0.00115585,0,0.0127829
train,174,0,52,0,0.085856,0.0104911,0.00990368,0.00539624,0.0161204,0,0.0372997,0,0,0,0.0127829
train,174,0,53,0,0.0268802,0.00372346,0.00331775,0.00539122,0.00070625,0,0,0,0.00115585,0,0.0127829
train,177,0,46,0,0.0268886,0.00372437,0.00332007,0.00539076,0,0,0,0,0.00387834,0,0.0127829
train,177,0,47,0,0.0268497,0.00371817,0.00329343,0.00539208,0,0,0,0,0.00387834,0,0.0127829
train,177,0,48,0,0.0661187,0.00752918,0.00751694,0.00539435,0,0,0.0265754,0,0.00387834,0,0.0127829
train,177,0,49,0,0.0698471,0.00797906,0.00768201,0.00539255,0.00400136,0,0.0183952,0,0.00387834,0,0.0127829
train,177,0,50,0,0.0268404,0.00372138,0.00330316,0.00539141,0,0,0,0,0.00387834,0,0.0127829
train,177,0,51,0,0.0551023,0.00615419,0.00597448,0.0053936,0.00857191,0,0.0164146,0,0.00387834,0,0.0127829
train,177,0,52,0,0.085856,0.0104911,0.00990368,0.00539624,0,0,0.0372617,0,0,0,0.0127829
train,177,0,53,0,0.0268802,0.00372346,0.00331774,0.00539122,0,0,0,0,0.00387834,0,0.0127829
train,178,0,46,0,0.0268888,0.00372443,0.00332009,0.00539076,0.0102687,0,0.0144772,0.000327114,0.0113615,0,0.0127829
train,178,0,47,0,0.0268497,0.00371816,0.00329345,0.00539208,0.0102457,0,0.0136026,0.000605766,0.0113615,0,0.0127829
train,178,0,48,0.0191593,0.0661667,0.00753442,0.00752047,0.00539435,0.0822429,0,0.0467314,0.0191596,0.0113615,0,0.0127829
train,178,0,49,0.296187,0.0698808,0.00798347,0.00768167,0.00539255,0.120472,0,0.0385512,0.293385,0.0113615,0,0.0127829
train,178,0,50,0,0.0268404,0.00372135,0.00330318,0.00539141,0.0102753,0,0.0120044,0.000688818,0.0113615,0,0.0127829
train,178,0,51,0.110649,0.0551195,0.00615632,0.00597396,0.0053936,0.0995209,0,0.0365706,0.109667,0.0113615,0,0.0127829
train,178,0,52,0.341706,0.0860998,0.0105188,0.00989995,0.00539624,0.156644,0,0.0574178,0.338505,0.0113615,0,0.0127829
train,178,0,53,0,0.02688,0.00372349,0.00331776,0.00539122,0.0081237,0,0.00218755,0,0.0113615,0,0.0127829
train,181,0,46,0,0.0268886,0.00372436,0.00332006,0.00539076,7.70893e-06,0,0,0,0.0126896,0,0.0127829
train,181,0,47,0,0.0268497,0.00371816,0.00329343,0.00539208,0.000110621,0,0,0,0.0126896,0,0.0127829
train,181,0,48,0,0.0661296,0.00753035,0.00751939,0.00539435,0,0,0.0225983,0,0.0126896,0,0.0127829
train,181,0,49,0,0.0698476,0.00797925,0.00768213,0.00539255,0.00120484,0,0.0144181,0,0.0126896,0,0.0127829
train,181,0,50,0,0.0268404,0.00372137,0.00330316,0.00539141,0,0,0,0,0.0126896,0,0.0127829
train,181,0,51,0,0.0551075,0.00615468,0.00597544,0.0053936,0.00404676,0,0.0124375,4.64432e-06,0.0126896,0,0.0127829
train,181,0,52,0,0.085856,0.0104911,0.00990368,0.00539624,0,0,0.0332846,0,0.0126896,0,0.0127829
train,181,0,53,0,0.0268802,0.00372346,0.00331775,0.00539122,0,0,0,0,0.0126896,0,0.0127829
train,182,0,46,0,0.0268886,0.00372436,0.00332006,0.00539076,0,0,0,0,0,0,0.0127829
train,182,0,47,0,0.0268497,0.00371816,0.00329343,0.00539208,0,0,0,0,0,0,0.0127829
train,182,0,48,0,0.0661296,0.00753035,0.00751939,0.00539435,0,0,0.0184439,0,0,0,0.0127829
train,182,0,49,0,0.0698473,0.0079791,0.00768214,0.00539255,0.00442234,0,0.0102637,0,0,0,0.0127829
train,182,0,50,0,0.0268404,0.00372137,0.00330316,0.00539141,0,0,0,0,0,0,0.0127829
train,182,0,51,0,0.0551072,0.00615462,0.00597536,0.0053936,0.00345553,0,0.00828313,0,0,0,0.0127829
train,182,0,52,0,0.085856,0.0104911,0.00990368,0.00539624,0.0113519,0,0.0291303,0,0,0,0.0127829
train,182,0,53,0,0.0268802,0.00372346,0.00331774,0.00539122,0.00212957,0,0,0,0,0,0.0127829
train,183,0,46,0,0.0275298,0.00387923,0.0033066,0.00539076,0.0037379,0,0.0480843,5.73256e-07,0.0328283,0,0.0127829
train,183,0,47,0,0.0272221,0.00382719,0.00333714,0.00539208,0.00174377,0,0.0472096,1.34671e-07,0.0328283,0,0.0127829
train,183,0,48,0.100212,0.0718294,0.00821547,0.00801423,0.00539435,0.158446,0,0.0803385,0.100212,0.0328283,0,0.0127829
train,183,0,49,0.395288,0.179729,0.0469893,0.0625109,0.00539255,0.326399,0,0.0721583,0.395288,0.0328283,0,0.0127829
train,183,0,50,0,0.027148,0.00380865,0.00330372,0.00539141,0.0029141,0,0.0456115,0,0.0328283,0,0.0127829
train,183,0,51,0.246523,0.0990384,0.0132643,0.0130445,0.0053936,0.227094,0,0.0701777,0.246523,0.0328283,0,0.0127829
train,183,0,52,0.384146,0.0877964,0.0107383,0.0100885,0.00539624,0.335889,0,0.0910248,0.384145,0.0328283,0,0.0127829
train,183,0,53,0,0.0269456,0.00380269,0.00333611,0.00539122,0,0,0.0357946,0,0.0328283,0,0.0127829
train,189,0,46,0,0.0268886,0.00372436,0.00332006,0.00539076,0.010974,0,0.00548188,0,0,0,0.0127829
train,189,0,47,0,0.0268487,0.00371781,0.00329347,0.00539208,0.000724097,0,0.00460724,0,0,0,0.0127829
train,189,0,48,0,0.0687219,0.00779373,0.00776372,0.00539435,0.00319749,0,0.0377361,0,0,0,0.0127829
train,189,0,49,0,0.0698476,0.00797925,0.00768213,0.00539255,0.0168169,0,0.0295559,0,0,0,0.0127829
train,189,0,50,0,0.0268403,0.00372106,0.00330335,0.00539141,0.00642309,0,0.00300907,0,0,0,0.0127829
train,189,0,51,0,0.0561385,0.00623552,0.00610273,0.0053936,0.00400134,0,0.0275753,0,0,0,0.0127829
train,189,0,52,0,0.085856,0.0104911,0.00990368,0.00539624,0.0230234,0,0.0484224,0.00050206,0,0,0.0127829
train,189,0,53,0,0.0268793,0.00372337,0.00331786,0.00539122,0,0,0,0,0,0,0.0127829
train,191,0,46,0,0.0268886,0.00372436,0.00332006,0.00539076,0,0,0.00422877,0,0,0,0.0127829
train,191,0,47,0,0.0268497,0.00371816,0.00329343,0.00539208,0,0,0.00335413,0,0,0,0.0127829
train,191,0,48,0,0.0661296,0.00753035,0.00751939,0.00539435,0,0,0.036483,0,0,0,0.0127829
train,191,0,49,0,0.0698476,0.00797925,0.00768213,0.00539255,0.0167817,0,0.0283028,0,0,0,0.0127829
train,191,0,50,0,0.0268404,0.00372137,0.00330316,0.00539141,0,0,0.00175597,0,0,0,0.0127829
train,191,0,51,0,0.0551075,0.00615468,0.00597544,0.0053936,0.00509966,0,0.0263222,0,0,0,0.0127829
train,191,0,52,0,0.085856,0.0104911,0.00990368,0.00539624,0.00713811,0,0.0471693,0,0,0,0.0127829
train,191,0,53,0,0.0268802,0.00372346,0.00331775,0.00539122,0,0,0,0,0,0,0.0127829
train,194,0,46,0,0.0268886,0.00372436,0.00332006,0.00539076,0,0,0.00285156,0,0,0,0.0127829
train,194,0,47,0,0.0268497,0.00371817,0.00329343,0.00539208,0,0,0.00197691,0,0,0,0.0127829
train,194,0,48,0,0.0661296,0.00753035,0.00751939,0.00539435,0,0,0.0351058,0,0,0,0.0127829
train,194,0,49,0,0.0698472,0.00797906,0.00768207,0.00539255,0.0301333,0,0.0269256,0,0,0,0.0127829
train,194,0,50,0,0.0268404,0.00372137,0.00330316,0.00539141,0,0,0.000378748,0,0,0,0.0127829
train,194,0,51,0,0.0551071,0.00615461,0.00597532,0.0053936,0.0161097,0,0.024945,0,0,0,0.0127829
train,194,0,52,0,0.085856,0.0104911,0.00990368,0.00539624,0.0178319,0,0.0457921,0,0,0,0.0127829
train,194,0,53,0,0.0268802,0.00372346,0.00331774,0.00539122,0.00198228,0,0,0,0,0,0.0127829
train,195,0,46,0,0.0268886,0.00372436,0.00332006,0.00539076,0,0,0.00890529,0,0.00973094,0,0.0127829
train,195,0,47,0,0.0268497,0.00371816,0.00329343,0.00539208,0,0,0.00803064,0,0.00973094,0,0.0127829
train,195,0,48,0,0.0661296,0.00753035,0.00751939,0.00539435,0.0593961,0,0.0411595,0,0.00973094,0,0.0127829
train,195,0,49,0,0.0698476,0.00797925,0.00768213,0.00539255,0,0,0.0329793,5.6188e-08,0.00973094,0,0.0127829
train,195,0,50,0,0.0268404,0.00372137,0.00330316,0.00539141,0,0,0.00643248,0,0.00973094,0,0.0127829
train,195,0,51,0,0.0551075,0.00615468,0.00597544,0.0053936,0,0,0.0309987,2.99288e-08,0.00973094,0,0.0127829
train,195,0,52,0,0.085856,0.0104911,0.00990368,0.00539624,0.0136916,0,0.0518458,0,0.00973094,0,0.0127829
train,195,0,53,0,0.0268802,0.00372346,0.00331775,0.00539122,0.00247276,0,0,0,0.00973094,0,0.0127829
train,196,0,46,0,0.0268886,0.00372436,0.00332006,0.00539076,0.0053452,0,0.0300703,0.000603488,0.0363253,0,0.0127829
train,196,0,47,0,0.0268497,0.00371816,0.00329343,0.00539208,0.00197529,0,0.0291957,0.00115205,0.0363253,0,0.0127829
